,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2013-12-02,,,88.71512603759766,,,,,,,,,,,110.33000183105469,,,,,,,,,,,111.41999816894531,,,,,,,,,,,110.11000061035156,,,,,,,,,,,111.4000015258789,,,,,,,,,,,3381800.0,,,,,,,,
2013-12-07,51.68487548828125,80.20999908447266,,103.54000091552734,15755.3603515625,1.531999945640564,1775.3199462890625,4000.97998046875,505.5199890136719,2.868000030517578,15.760000228881836,63.97999954223633,80.20999908447266,,103.54000091552734,15755.3603515625,1.531999945640564,1775.3199462890625,4000.97998046875,505.5199890136719,2.868000030517578,15.760000228881836,65.98999786376953,80.41999816894531,,103.90799713134766,16058.400390625,1.5440000295639038,1811.52001953125,4081.780029296875,518.969970703125,2.888000011444092,16.09000015258789,63.63999938964844,79.76000213623047,,102.3499984741211,15703.7900390625,1.444000005722046,1772.280029296875,3992.2900390625,504.29998779296875,2.7920000553131104,13.489999771118164,65.7300033569336,80.25,,102.86000061035156,16019.490234375,1.4809999465942383,1806.2099609375,4073.75,516.6199951171875,2.8459999561309814,13.970000267028809,14049300.0,0.0,,0.0,467450000.0,0.0,16086600000.0,9014110000.0,0.0,0.0,0.0
2013-12-09,,,88.9557113647461,,,,,,,,,,,110.54000091552734,,,,,,,,,,,110.83999633789062,,,,,,,,,,,110.18000030517578,,,,,,,,,,,110.41000366210938,,,,,,,,,,,4086300.0,,,,,,,,
2013-12-14,52.2988166809082,80.58000183105469,,104.2760009765625,16221.1396484375,1.6699999570846558,1818.3199462890625,4104.740234375,522.0900268554688,2.88700008392334,13.789999961853027,64.73999786376953,80.58000183105469,,104.2760009765625,16221.1396484375,1.6699999570846558,1818.3199462890625,4104.740234375,522.0900268554688,2.88700008392334,13.789999961853027,65.05000305175781,80.83000183105469,,104.63200378417969,16287.83984375,1.7009999752044678,1823.75,4111.93017578125,523.5999755859375,2.9660000801086426,16.75,62.79999923706055,79.80999755859375,,102.63800048828125,15759.599609375,1.4700000286102295,1767.989990234375,3979.590087890625,509.6400146484375,2.8239998817443848,12.890000343322754,64.13999938964844,80.19000244140625,,103.18000030517578,15759.599609375,1.5180000066757202,1777.47998046875,4019.3701171875,512.02001953125,2.8480000495910645,15.640000343322754,17086500.0,0.0,,0.0,712750000.0,0.0,19402600000.0,11306760000.0,0.0,0.0,0.0
2013-12-16,,,88.85913848876953,,,,,,,,,,,110.41999816894531,,,,,,,,,,,110.95999908447266,,,,,,,,,,,110.01000213623047,,,,,,,,,,,110.88999938964844,,,,,,,,,,,4509300.0,,,,,,,,
2013-12-21,52.807762145996094,80.38999938964844,,104.87899780273438,16478.41015625,1.74399995803833,1841.4000244140625,4156.58984375,529.9600219726562,3.00600004196167,12.460000038146973,65.37000274658203,80.38999938964844,,104.87899780273438,16478.41015625,1.74399995803833,1841.4000244140625,4156.58984375,529.9600219726562,3.00600004196167,12.460000038146973,65.44999694824219,80.62000274658203,,104.99800109863281,16529.009765625,1.75600004196167,1844.8900146484375,4175.35986328125,531.5900268554688,3.0190000534057617,13.529999732971191,64.3499984741211,79.69000244140625,,103.7750015258789,16225.25,1.6720000505447388,1822.9200439453125,4127.72021484375,523.7999877929688,2.8959999084472656,11.6899995803833,64.91999816894531,80.55000305175781,,104.05999755859375,16225.25,1.690000057220459,1822.9200439453125,4136.14990234375,524.1300048828125,2.9159998893737793,13.369999885559082,7074900.0,0.0,,0.0,209960000.0,0.0,8194360000.0,5017360000.0,0.0,0.0,0.0
2013-12-23,,,88.31996154785156,,,,,,,,,,,109.75,,,,,,,,,,,110.4000015258789,,,,,,,,,,,109.72000122070312,,,,,,,,,,,110.37000274658203,,,,,,,,,,,1814100.0,,,,,,,,
2013-12-28,51.8464241027832,80.79000091552734,,104.83300018310547,16469.990234375,1.7269999980926514,1831.3699951171875,4131.91015625,526.6799926757812,2.994999885559082,13.760000228881836,64.18000030517578,80.79000091552734,,104.83300018310547,16469.990234375,1.7269999980926514,1831.3699951171875,4131.91015625,526.6799926757812,2.994999885559082,13.760000228881836,65.61000061035156,80.9000015258789,,105.43000030517578,16588.25,1.7510000467300415,1849.43994140625,4177.72998046875,535.7899780273438,3.0360000133514404,14.59000015258789,63.9900016784668,79.93000030517578,,104.0719985961914,16416.490234375,1.7039999961853027,1827.739990234375,4124.9599609375,524.4600219726562,2.9670000076293945,12.829999923706055,65.43000030517578,80.33999633789062,,105.1500015258789,16484.509765625,1.718999981880188,1841.469970703125,4153.580078125,529.6400146484375,2.990999937057495,12.869999885559082,8838100.0,0.0,,0.0,286710000.0,0.0,10461570000.0,6156910000.0,0.0,0.0,0.0
2013-12-30,,,88.69014739990234,,,,,,,,,,,110.20999908447266,,,,,,,,,,,110.41000366210938,,,,,,,,,,,109.68000030517578,,,,,,,,,,,109.9800033569336,,,,,,,,,,,2714400.0,,,,,,,,
2014-01-04,52.5734977722168,80.66000366210938,,104.83000183105469,16437.05078125,1.6230000257492065,1842.3699951171875,4174.669921875,533.7000122070312,2.859999895095825,12.140000343322754,65.08000183105469,80.66000366210938,,104.83000183105469,16437.05078125,1.6230000257492065,1842.3699951171875,4174.669921875,533.7000122070312,2.859999895095825,12.140000343322754,65.45999908447266,81.19000244140625,,105.10900115966797,16562.3203125,1.7769999504089355,1843.22998046875,4182.740234375,536.1900024414062,3.009999990463257,14.0,63.40999984741211,80.52999877929688,,103.86599731445312,16378.6103515625,1.6180000305175781,1823.72998046875,4103.75,522.8800048828125,2.8580000400543213,12.140000343322754,64.44000244140625,80.87000274658203,,104.83999633789062,16474.0390625,1.715000033378601,1832.31005859375,4137.02978515625,527.0999755859375,2.9760000705718994,13.40999984741211,16524800.0,0.0,,0.0,443090000.0,0.0,17375600000.0,11274120000.0,0.0,0.0,0.0
2014-01-06,,,89.76045227050781,,,,,,,,,,,111.54000091552734,,,,,,,,,,,111.58000183105469,,,,,,,,,,,110.31999969482422,,,,,,,,,,,110.33000183105469,,,,,,,,,,,4468100.0,,,,,,,,
2014-01-11,52.266510009765625,81.26000213623047,,104.29499816894531,16458.560546875,1.6299999952316284,1838.699951171875,4197.580078125,538.1400146484375,2.8269999027252197,12.4399995803833,64.69999694824219,81.26000213623047,,104.29499816894531,16458.560546875,1.6299999952316284,1838.699951171875,4197.580078125,538.1400146484375,2.8269999027252197,12.4399995803833,65.38999938964844,81.30000305175781,,104.91799926757812,16505.279296875,1.7000000476837158,1850.8399658203125,4219.27978515625,545.75,2.9119999408721924,13.649999618530273,64.3499984741211,80.44000244140625,,103.02200317382812,16240.599609375,1.5839999914169312,1815.52001953125,4097.990234375,526.260009765625,2.819000005722046,11.8100004196167,64.9000015258789,80.58000183105469,,104.13999938964844,16434.029296875,1.6089999675750732,1841.260009765625,4167.41015625,533.1099853515625,2.8540000915527344,12.180000305175781,14482000.0,0.0,,0.0,583760000.0,0.0,17839850000.0,10614510000.0,0.0,0.0,0.0
2014-01-13,,,89.6558609008789,,,,,,,,,,,111.41000366210938,,,,,,,,,,,111.70999908447266,,,,,,,,,,,110.97000122070312,,,,,,,,,,,111.48999786376953,,,,,,,,,,,2945900.0,,,,,,,,
2014-01-18,50.400428771972656,80.45999908447266,,103.37000274658203,15879.1103515625,1.5640000104904175,1790.2900390625,4128.169921875,528.8900146484375,2.734999895095825,18.139999389648438,62.38999938964844,80.45999908447266,,103.37000274658203,15879.1103515625,1.5640000104904175,1790.2900390625,4128.169921875,528.8900146484375,2.734999895095825,18.139999389648438,65.41000366210938,81.38999938964844,,104.81300354003906,16520.599609375,1.7000000476837158,1849.31005859375,4246.5498046875,547.9199829101562,2.859999895095825,18.139999389648438,62.38999938964844,80.1500015258789,,102.00900268554688,15879.1103515625,1.527999997138977,1790.2900390625,4128.169921875,528.5599975585938,2.7170000076293945,12.550000190734863,65.05000305175781,81.18000030517578,,104.30999755859375,16459.26953125,1.659999966621399,1841.050048828125,4222.97998046875,540.6400146484375,2.8429999351501465,12.630000114440918,13845100.0,0.0,,0.0,441030000.0,0.0,15747340000.0,8742390000.0,0.0,0.0,0.0
2014-01-20,,,89.97772979736328,,,,,,,,,,,111.80999755859375,,,,,,,,,,,111.81999969482422,,,,,,,,,,,110.97000122070312,,,,,,,,,,,111.26000213623047,,,,,,,,,,,4210900.0,,,,,,,,
2014-01-25,49.724483489990234,81.2699966430664,,102.75800323486328,15698.849609375,1.5099999904632568,1782.5899658203125,4103.8798828125,529.1799926757812,2.6679999828338623,18.40999984741211,61.22999954223633,81.2699966430664,,102.75800323486328,15698.849609375,1.5099999904632568,1782.5899658203125,4103.8798828125,529.1799926757812,2.6679999828338623,18.40999984741211,63.810001373291016,81.31999969482422,,103.35900115966797,15945.8896484375,1.5989999771118164,1798.77001953125,4136.4599609375,533.3300170898438,2.7809998989105225,18.989999771118164,60.0,80.30000305175781,,101.77300262451172,15617.5498046875,1.4850000143051147,1770.449951171875,4044.760009765625,522.260009765625,2.6459999084472656,15.800000190734863,62.470001220703125,80.45999908447266,,102.27999877929688,15879.0498046875,1.5789999961853027,1791.030029296875,4132.22021484375,529.8699951171875,2.75,17.290000915527344,25984800.0,0.0,,0.0,555430000.0,0.0,19054250000.0,11190290000.0,0.0,0.0,0.0
2014-01-27,,,90.29962921142578,,,,,,,,,,,112.20999908447266,,,,,,,,,,,112.2699966430664,,,,,,,,,,,111.41999816894531,,,,,,,,,,,111.81999969482422,,,,,,,,,,,4131300.0,,,,,,,,
2014-02-01,49.424007415771484,80.69000244140625,,102.03900146484375,15794.080078125,1.4620000123977661,1797.02001953125,4125.85986328125,535.3099975585938,2.674999952316284,15.289999961853027,60.86000061035156,80.69000244140625,,102.03900146484375,15794.080078125,1.4620000123977661,1797.02001953125,4125.85986328125,535.3099975585938,2.674999952316284,15.289999961853027,61.29999923706055,81.31999969482422,,102.52799987792969,15798.509765625,1.5429999828338623,1798.030029296875,4126.509765625,535.6099853515625,2.7260000705718994,21.479999542236328,59.75,80.5999984741211,,100.78399658203125,15340.6904296875,1.4220000505447388,1737.9200439453125,3968.18994140625,512.719970703125,2.5789999961853027,15.09000015258789,61.220001220703125,81.25,,102.02999877929688,15697.6904296875,1.5149999856948853,1782.6800537109375,4105.06005859375,528.1400146484375,2.677000045776367,18.56999969482422,25912100.0,0.0,,0.0,593050000.0,0.0,20380140000.0,10957300000.0,0.0,0.0,0.0
2014-02-03,,,90.31571197509766,,,,,,,,,,,112.2300033569336,,,,,,,,,,,112.87999725341797,,,,,,,,,,,111.70999908447266,,,,,,,,,,,112.25,,,,,,,,,,,3720900.0,,,,,,,,
2014-02-08,50.90201950073242,80.12999725341797,,102.18800354003906,16154.3896484375,1.524999976158142,1838.6300048828125,4244.02001953125,559.1199951171875,2.746000051498413,13.569999694824219,62.68000030517578,80.12999725341797,,102.18800354003906,16154.3896484375,1.524999976158142,1838.6300048828125,4244.02001953125,559.1199951171875,2.746000051498413,13.569999694824219,62.900001525878906,80.83000183105469,,102.63600158691406,16175.5498046875,1.5820000171661377,1841.6500244140625,4250.91015625,559.8900146484375,2.7769999504089355,15.760000228881836,60.810001373291016,80.06999969482422,,101.58699798583984,15733.6904296875,1.4579999446868896,1791.8299560546875,4122.60986328125,534.3499755859375,2.6670000553131104,13.4399995803833,60.84000015258789,80.7699966430664,,102.33999633789062,15793.6298828125,1.4579999446868896,1796.199951171875,4125.1201171875,534.780029296875,2.6730000972747803,15.630000114440918,18332300.0,0.0,,0.0,440880000.0,0.0,16742180000.0,9973310000.0,0.0,0.0,0.0
2014-02-10,,,90.00186157226562,,,,,,,,,,,111.83999633789062,,,,,,,,,,,112.37999725341797,,,,,,,,,,,111.5999984741211,,,,,,,,,,,112.19000244140625,,,,,,,,,,,2681800.0,,,,,,,,
2014-02-15,49.99248123168945,80.23999786376953,,102.31199645996094,16103.2998046875,1.5329999923706055,1836.25,4263.41015625,561.2100219726562,2.7339999675750732,14.680000305175781,61.560001373291016,80.23999786376953,,102.31199645996094,16103.2998046875,1.5329999923706055,1836.25,4263.41015625,561.2100219726562,2.7339999675750732,14.680000305175781,62.86000061035156,80.41999816894531,,102.79900360107422,16225.7197265625,1.5740000009536743,1847.5,4284.85009765625,566.260009765625,2.7809998989105225,15.800000190734863,61.349998474121094,79.93000030517578,,101.39900207519531,16006.58984375,1.4459999799728394,1824.5799560546875,4226.75,556.22998046875,2.674999952316284,13.770000457763672,62.86000061035156,80.16999816894531,,101.79000091552734,16153.9697265625,1.5080000162124634,1839.030029296875,4253.7099609375,558.969970703125,2.7300000190734863,13.949999809265137,12134300.0,0.0,,0.0,376110000.0,0.0,13891540000.0,7973960000.0,0.0,0.0,0.0
2014-02-17,,,89.88115692138672,,,,,,,,,,,111.69000244140625,,,,,,,,,,,112.2300033569336,,,,,,,,,,,111.37000274658203,,,,,,,,,,,111.94999694824219,,,,,,,,,,,1706700.0,,,,,,,,
2014-02-22,51.02383041381836,79.77999877929688,,102.11000061035156,16321.7099609375,1.5110000371932983,1859.449951171875,4308.1201171875,563.8300170898438,2.6579999923706055,14.0,62.83000183105469,79.77999877929688,,102.11000061035156,16321.7099609375,1.5110000371932983,1859.449951171875,4308.1201171875,563.8300170898438,2.6579999923706055,14.0,63.150001525878906,80.58000183105469,,102.66500091552734,16398.94921875,1.565999984741211,1867.9200439453125,4342.58984375,568.239990234375,2.763000011444092,14.829999923706055,61.58000183105469,79.69000244140625,,101.56800079345703,16102.26953125,1.4769999980926514,1836.780029296875,4272.10986328125,557.8300170898438,2.6389999389648438,13.489999771118164,61.810001373291016,80.27999877929688,,102.5,16102.26953125,1.5440000295639038,1836.780029296875,4273.31982421875,563.1400146484375,2.740999937057495,14.829999923706055,16059700.0,0.0,,0.0,657780000.0,0.0,18711730000.0,11073610000.0,0.0,0.0,0.0
2014-02-24,,,90.69393157958984,,,,,,,,,,,112.69999694824219,,,,,,,,,,,112.76000213623047,,,,,,,,,,,111.55999755859375,,,,,,,,,,,111.73999786376953,,,,,,,,,,,2294900.0,,,,,,,,
2014-03-01,51.267459869384766,79.72000122070312,,103.03199768066406,16452.720703125,1.6399999856948853,1878.0400390625,4336.22021484375,574.3900146484375,2.7899999618530273,14.109999656677246,63.130001068115234,79.72000122070312,,103.03199768066406,16452.720703125,1.6399999856948853,1878.0400390625,4336.22021484375,574.3900146484375,2.7899999618530273,14.109999656677246,63.2599983215332,80.2699966430664,,103.7300033569336,16505.69921875,1.6629999876022339,1883.5699462890625,4371.7099609375,577.6400146484375,2.821000099182129,16.780000686645508,62.0,79.43000030517578,,101.19999694824219,16071.25,1.4509999752044678,1834.43994140625,4239.64990234375,555.0,2.5959999561309814,13.510000228881836,62.22999954223633,79.9000015258789,,101.79000091552734,16321.7099609375,1.4709999561309814,1857.6800537109375,4261.419921875,558.260009765625,2.611999988555908,16.469999313354492,12712200.0,0.0,,0.0,419450000.0,0.0,17512170000.0,11083150000.0,0.0,0.0,0.0
2014-03-03,,,90.2352523803711,,,,,,,,,,,112.12999725341797,,,,,,,,,,,113.25,,,,,,,,,,,112.01000213623047,,,,,,,,,,,112.94000244140625,,,,,,,,,,,10526200.0,,,,,,,,
2014-03-08,51.83592987060547,79.44000244140625,,101.77999877929688,16065.669921875,1.527999997138977,1841.1300048828125,4245.39990234375,562.47998046875,2.6449999809265137,17.81999969482422,63.83000183105469,79.44000244140625,,101.77999877929688,16065.669921875,1.527999997138977,1841.1300048828125,4245.39990234375,562.47998046875,2.6449999809265137,17.81999969482422,63.9900016784668,79.93000030517578,,103.40299987792969,16460.330078125,1.6510000228881836,1882.3499755859375,4354.43017578125,577.969970703125,2.802000045776367,18.219999313354492,62.86000061035156,79.2699966430664,,101.20999908447266,16046.990234375,1.4850000143051147,1839.5699462890625,4241.93994140625,562.1500244140625,2.609999895095825,13.84000015258789,62.939998626708984,79.69000244140625,,103.26000213623047,16453.099609375,1.6510000228881836,1877.8599853515625,4332.6201171875,574.0999755859375,2.802000045776367,14.760000228881836,13944500.0,0.0,,0.0,396080000.0,0.0,16641060000.0,11301760000.0,0.0,0.0,0.0
2014-03-10,,,90.7985610961914,,,,,,,,,,,112.83000183105469,,,,,,,,,,,113.04000091552734,,,,,,,,,,,112.0,,,,,,,,,,,112.11000061035156,,,,,,,,,,,2238200.0,,,,,,,,
2014-03-15,51.535457611083984,80.11000061035156,,102.40699768066406,16302.76953125,1.715000033378601,1866.52001953125,4276.7900390625,582.5399780273438,2.75,15.0,63.459999084472656,80.11000061035156,,102.40699768066406,16302.76953125,1.715000033378601,1866.52001953125,4276.7900390625,582.5399780273438,2.75,15.0,64.69000244140625,80.3499984741211,,102.53099822998047,16456.44921875,1.7350000143051147,1883.969970703125,4344.39013671875,590.1099853515625,2.7929999828338623,16.399999618530273,63.06999969482422,79.27999877929688,,101.23999786376953,16066.3701171875,1.5429999828338623,1842.81005859375,4268.33984375,565.530029296875,2.6579999923706055,13.770000457763672,64.05000305175781,79.4000015258789,,101.33999633789062,16066.3701171875,1.5579999685287476,1842.81005859375,4274.22021484375,565.530029296875,2.671999931335449,16.389999389648438,15214800.0,0.0,,0.0,703380000.0,0.0,17678140000.0,10859060000.0,0.0,0.0,0.0
2014-03-17,,,89.98577117919922,,,,,,,,,,,111.81999969482422,,,,,,,,,,,112.79000091552734,,,,,,,,,,,111.31999969482422,,,,,,,,,,,112.66999816894531,,,,,,,,,,,2476400.0,,,,,,,,
2014-03-22,52.05518341064453,80.18000030517578,,102.14700317382812,16323.0595703125,1.7359999418258667,1857.6199951171875,4155.759765625,577.47998046875,2.7119998931884766,14.40999984741211,64.0999984741211,80.18000030517578,,102.14700317382812,16323.0595703125,1.7359999418258667,1857.6199951171875,4155.759765625,577.47998046875,2.7119998931884766,14.40999984741211,65.91999816894531,80.29000091552734,,102.93399810791016,16466.0390625,1.7640000581741333,1875.9200439453125,4289.490234375,591.1099853515625,2.7769999504089355,16.06999969482422,63.2599983215332,79.75,,101.73999786376953,16191.7900390625,1.6660000085830688,1842.1099853515625,4131.81005859375,572.010009765625,2.6589999198913574,13.460000038146973,63.77000045776367,80.12000274658203,,102.25,16303.2802734375,1.7589999437332153,1867.6700439453125,4289.490234375,583.97998046875,2.7699999809265137,14.699999809265137,19289900.0,0.0,,0.0,472520000.0,0.0,16779360000.0,11461360000.0,0.0,0.0,0.0
2014-03-24,,,90.19498443603516,,,,,,,,,,,112.08000183105469,,,,,,,,,,,112.54000091552734,,,,,,,,,,,111.62999725341797,,,,,,,,,,,111.6500015258789,,,,,,,,,,,1632100.0,,,,,,,,
2014-03-29,52.15265655517578,80.41999816894531,,103.89600372314453,16412.7109375,1.7039999961853027,1865.0899658203125,4127.72998046875,579.1900024414062,2.7260000705718994,13.960000038146973,64.22000122070312,80.41999816894531,,103.89600372314453,16412.7109375,1.7039999961853027,1865.0899658203125,4127.72998046875,579.1900024414062,2.7260000705718994,13.960000038146973,65.0999984741211,80.5999984741211,,104.11299896240234,16631.630859375,1.8109999895095825,1897.280029296875,4286.08984375,601.4000244140625,2.808000087738037,14.550000190734863,63.869998931884766,79.95999908447266,,102.79399871826172,16324.2197265625,1.6959999799728394,1859.1600341796875,4118.7099609375,578.3699951171875,2.7209999561309814,12.600000381469727,64.5,80.19000244140625,,102.80000305175781,16324.2197265625,1.7660000324249268,1859.1600341796875,4185.6298828125,580.8300170898438,2.74399995803833,13.880000114440918,14488700.0,0.0,,0.0,452210000.0,0.0,16381500000.0,11119720000.0,0.0,0.0,0.0
2014-03-31,,,90.21104431152344,,,,,,,,,,,112.0999984741211,,,,,,,,,,,112.19999694824219,,,,,,,,,,,111.4000015258789,,,,,,,,,,,111.81999969482422,,,,,,,,,,,10271800.0,,,,,,,,
2014-04-05,53.03780746459961,79.44999694824219,,101.37999725341797,16026.75,1.5670000314712524,1815.68994140625,3999.72998046875,560.3400268554688,2.61899995803833,17.030000686645508,65.30999755859375,79.44999694824219,,101.37999725341797,16026.75,1.5670000314712524,1815.68994140625,3999.72998046875,560.3400268554688,2.61899995803833,17.030000686645508,66.30999755859375,80.44999694824219,,103.38999938964844,16456.119140625,1.7100000381469727,1872.530029296875,4185.18994140625,588.4500122070312,2.7279999256134033,17.850000381469727,63.90999984741211,79.33000183105469,,101.33499908447266,16015.3203125,1.0010000467300415,1814.3599853515625,3991.639892578125,559.219970703125,2.6070001125335693,13.699999809265137,63.91999816894531,80.44000244140625,,103.2699966430664,16414.150390625,1.694000005722046,1863.9200439453125,4110.919921875,577.2100219726562,2.7260000705718994,14.960000038146973,23777900.0,0.0,,0.0,538700000.0,0.0,18333880000.0,11396830000.0,0.0,0.0,0.0
2014-04-07,,,91.00779724121094,,,,,,,,,,,113.08999633789062,,,,,,,,,,,113.19999694824219,,,,,,,,,,,112.05999755859375,,,,,,,,,,,112.23999786376953,,,,,,,,,,,2207000.0,,,,,,,,
2014-04-12,54.36154556274414,79.83000183105469,,102.44300079345703,16408.5390625,1.7309999465942383,1864.8499755859375,4095.52001953125,578.4099731445312,2.7209999561309814,13.359999656677246,66.94000244140625,79.83000183105469,,102.44300079345703,16408.5390625,1.7309999465942383,1864.8499755859375,4095.52001953125,578.4099731445312,2.7209999561309814,13.359999656677246,67.4000015258789,79.9000015258789,,102.55999755859375,16460.490234375,1.7410000562667847,1869.6300048828125,4110.4599609375,581.4099731445312,2.7279999256134033,17.5,65.52999877929688,79.55999755859375,,101.41500091552734,16028.2900390625,1.5789999961853027,1815.800048828125,3946.030029296875,558.7100219726562,2.5959999561309814,13.069999694824219,65.66000366210938,79.62000274658203,,101.62999725341797,16028.2900390625,1.5889999866485596,1818.1800537109375,4038.06005859375,564.75,2.63700008392334,16.139999389648438,14388100.0,0.0,,0.0,418710000.0,0.0,13344490000.0,8121420000.0,0.0,0.0,0.0
2014-04-14,,,90.99974822998047,,,,,,,,,,,113.08000183105469,,,,,,,,,,,113.33000183105469,,,,,,,,,,,112.83000183105469,,,,,,,,,,,112.98999786376953,,,,,,,,,,,1617500.0,,,,,,,,
2014-04-19,54.08287811279297,79.7699966430664,,102.302001953125,16361.4599609375,1.7280000448226929,1863.4000244140625,4075.56005859375,572.1900024414062,2.6659998893737793,14.0600004196167,66.23999786376953,79.7699966430664,,102.302001953125,16361.4599609375,1.7280000448226929,1863.4000244140625,4075.56005859375,572.1900024414062,2.6659998893737793,14.0600004196167,67.08999633789062,79.98999786376953,,102.7229995727539,16565.7109375,1.7790000438690186,1884.8900146484375,4177.16015625,593.3900146484375,2.747999906539917,14.670000076293945,65.80000305175781,79.66000366210938,,101.97000122070312,16333.7802734375,1.6859999895095825,1859.699951171875,4068.10009765625,571.1300048828125,2.6440000534057617,12.899999618530273,66.69999694824219,79.86000061035156,,102.37999725341797,16408.919921875,1.7330000400543213,1865.7900390625,4105.3701171875,581.72998046875,2.7219998836517334,14.100000381469727,16265600.0,0.0,,0.0,412130000.0,0.0,15348510000.0,9433140000.0,0.0,0.0,0.0
2014-04-21,,,91.3779525756836,,,,,,,,,,,113.55000305175781,,,,,,,,,,,113.8499984741211,,,,,,,,,,,112.8499984741211,,,,,,,,,,,113.16000366210938,,,,,,,,,,,2389900.0,,,,,,,,
2014-04-26,54.78504180908203,79.5199966430664,,102.26599884033203,16512.890625,1.6740000247955322,1881.1400146484375,4123.89990234375,575.489990234375,2.5910000801086426,12.90999984741211,67.0999984741211,79.5199966430664,,102.26599884033203,16512.890625,1.6740000247955322,1881.1400146484375,4123.89990234375,575.489990234375,2.5910000801086426,12.90999984741211,67.94999694824219,79.91999816894531,,102.99400329589844,16620.060546875,1.7680000066757202,1891.3299560546875,4149.56005859375,581.1500244140625,2.7309999465942383,15.279999732971191,66.54000091552734,79.41000366210938,,102.0510025024414,16312.66015625,1.6399999856948853,1850.6099853515625,4014.169921875,560.72998046875,2.5739998817443848,12.829999923706055,66.66000366210938,79.7699966430664,,102.13999938964844,16363.2001953125,1.7400000095367432,1865.0,4091.81005859375,574.8699951171875,2.681999921798706,14.270000457763672,18043400.0,0.0,,0.0,424260000.0,0.0,18038030000.0,10332790000.0,0.0,0.0,0.0
2014-04-28,,,91.76422882080078,,,,,,,,,,,114.02999877929688,,,,,,,,,,,114.16000366210938,,,,,,,,,,,112.91000366210938,,,,,,,,,,,113.4800033569336,,,,,,,,,,,3271000.0,,,,,,,,
2014-05-03,55.23411178588867,79.9000015258789,,101.59300231933594,16583.33984375,1.625,1878.47998046875,4071.8701171875,575.969970703125,2.622999906539917,12.920000076293945,67.6500015258789,79.9000015258789,,101.59300231933594,16583.33984375,1.625,1878.47998046875,4071.8701171875,575.969970703125,2.622999906539917,12.920000076293945,67.7300033569336,79.91999816894531,,102.26100158691406,16622.94921875,1.7039999961853027,1889.0699462890625,4138.33984375,585.7999877929688,2.635999917984009,14.489999771118164,66.61000061035156,78.91000366210938,,101.4280014038086,16357.349609375,1.6130000352859497,1859.7900390625,4021.050048828125,568.9199829101562,2.572000026702881,12.869999885559082,66.87000274658203,79.5,,102.2494888305664,16509.75,1.6480000019073486,1879.449951171875,4099.25,572.5599975585938,2.575000047683716,13.949999809265137,10368600.0,0.0,,0.0,389130000.0,0.0,16112380000.0,10285910000.0,0.0,0.0,0.0
2014-05-05,,,91.87638092041016,,,,,,,,,,,113.91000366210938,,,,,,,,,,,114.12999725341797,,,,,,,,,,,113.5999984741211,,,,,,,,,,,114.11000061035156,,,,,,,,,,,1705400.0,,,,,,,,
2014-05-10,54.63809585571289,80.04000091552734,,101.4990005493164,16491.310546875,1.5479999780654907,1877.8599853515625,4090.590087890625,576.010009765625,2.5179998874664307,12.4399995803833,66.91999816894531,80.04000091552734,,101.4990005493164,16491.310546875,1.5479999780654907,1877.8599853515625,4090.590087890625,576.010009765625,2.5179998874664307,12.4399995803833,67.75,80.33999633789062,,102.35399627685547,16735.509765625,1.6679999828338623,1902.1700439453125,4155.1298828125,588.0399780273438,2.6630001068115234,13.770000457763672,66.30000305175781,79.77999877929688,,101.3550033569336,16397.4609375,1.5069999694824219,1862.3599853515625,4035.9599609375,565.5900268554688,2.4730000495910645,11.880000114440918,67.75,79.86000061035156,,101.8499984741211,16584.8203125,1.6549999713897705,1880.030029296875,4092.840087890625,579.1400146484375,2.6449999809265137,12.460000038146973,10372700.0,0.0,,0.0,440800000.0,0.0,15469770000.0,9392030000.0,0.0,0.0,0.0
2014-05-12,,,92.7151870727539,,,,,,,,,,,114.94999694824219,,,,,,,,,,,115.25,,,,,,,,,,,113.47000122070312,,,,,,,,,,,113.81999969482422,,,,,,,,,,,2702400.0,,,,,,,,
2014-05-17,54.48295974731445,80.38999938964844,,101.76499938964844,16606.26953125,1.5290000438690186,1900.530029296875,4185.81005859375,589.9099731445312,2.5360000133514404,11.359999656677246,66.7300033569336,80.38999938964844,,101.76499938964844,16606.26953125,1.5290000438690186,1900.530029296875,4185.81005859375,589.9099731445312,2.5360000133514404,11.359999656677246,67.16000366210938,80.44000244140625,,101.95800018310547,16613.0703125,1.555999994277954,1901.260009765625,4186.580078125,590.0800170898438,2.562000036239624,13.300000190734863,66.31999969482422,79.87999725341797,,100.83000183105469,16341.2998046875,1.4980000257492065,1868.1400146484375,4075.699951171875,575.6699829101562,2.494999885559082,11.359999656677246,66.55999755859375,80.05000305175781,,101.5199966430664,16490.349609375,1.5490000247955322,1876.6600341796875,4080.330078125,576.5800170898438,2.5199999809265137,13.170000076293945,11250500.0,0.0,,0.0,354650000.0,0.0,13605170000.0,8475230000.0,0.0,0.0,0.0
